well_id,Bias_Formation_Marker_Baseline,Bias_Last_Known_TVT,Bias_Linear_Extrapolation_10,Bias_Linear_Extrapolation_100,Bias_Linear_Extrapolation_50,Bias_Z_to_TVT_Linear_Model,MAE_Formation_Marker_Baseline,MAE_Last_Known_TVT,MAE_Linear_Extrapolation_10,MAE_Linear_Extrapolation_100,MAE_Linear_Extrapolation_50,MAE_Z_to_TVT_Linear_Model,RMSE_Formation_Marker_Baseline,RMSE_Last_Known_TVT,RMSE_Linear_Extrapolation_10,RMSE_Linear_Extrapolation_100,RMSE_Linear_Extrapolation_50,RMSE_Z_to_TVT_Linear_Model
44a94013_,742.381716553949,20.574099530900185,-35.30177925653438,-68.56025702476867,-49.45831727589912,-110.73264248194252,742.381716553949,20.574099530900185,38.52730913007139,69.31183705597554,51.33416893934082,110.73264248194252,830.1824771467642,23.26260921867206,46.825968274941964,84.42700518869664,62.71243754259492,122.9212244405828
45fb3e21_,1197.0749340504183,19.784617703480414,7.507344976503338,12.383648606593306,11.23844723519939,-84.49663319014354,1197.0749340504183,19.784617703480414,9.16068023637796,12.761790793644048,11.850497783956635,84.49663319014354,1300.9049685091368,25.15963005414619,11.972241580582882,17.020891370705776,15.799933028631566,90.8489833873245
460f859e_,174.25175959745968,-0.3230905275772664,56.00142462344783,58.73279867135323,59.24296037282887,25.527155015703926,174.25175959745968,17.57702338129476,56.00142683985652,58.73279867135323,59.24296037282887,25.527155015703926,221.82191816165636,20.01206991533264,74.12517973846106,77.1790810317966,77.75036681511655,32.21847669048816
4630ab92_,774.0945997595471,8.231473465757936,4.141776496313314,6.492036262042486,4.461342373347151,-57.90014932083733,774.0945997595471,8.369955529202837,4.731947461691594,6.742522991118136,4.906043111812533,57.90014932083733,866.2122312081586,10.880550178687447,7.1499218317160205,9.182977485859311,7.400760062789504,64.48927174596604
463c38f2_,424.62608872595644,-0.22250672645835368,101.83976600114693,79.26038706292707,101.90065461809903,-148.66826355495638,424.62608872595644,5.538295964125809,101.83980160381032,79.29574506464657,101.90068740402056,148.66826355495638,466.4003102880871,6.316346789980795,116.94054610012235,90.9171443039415,117.01075065683588,161.58637841274435
4654e7de_,1082.2951875447764,-1.5263744649172413,105.95362553500297,79.42560735323457,98.40938111738075,86.30943340254308,1082.2951875447764,4.3588888888889175,106.0925721197792,79.81695546077601,98.60300183972836,86.30943340254308,1251.3935867584764,5.262206132576318,123.59486291820052,93.00078251240367,114.89230569234013,98.56014189291558
466fc788_,567.6239711570863,-12.908052283363435,-194.34041592079816,-199.5281028684104,-172.859607625669,-89.79499356805577,567.6239711570863,14.180109730515158,194.34041592079816,199.5281028684104,172.85973589297726,89.79499356805577,683.3654944393332,16.96677982284487,224.23328585467397,230.21888780092442,199.4513272929677,104.86938123364791
46a301e9_,714.0489447754595,9.668798930220527,50.80379892948717,76.69996607699768,57.66391201545448,127.25045539314945,714.0489447754595,9.702207634329492,50.80379892948718,76.69996607699768,57.66391201545448,127.25045539314945,814.0424591421934,10.714122960128444,56.79581117837578,86.59431100183255,64.68043741832126,143.17557578003866
46a7190b_,189.02151837395334,-10.548066429419034,-27.795339156186895,-16.079210503796514,-20.979250102847043,33.501154838385396,189.02151837395334,10.620455516014502,27.807305941478504,16.125620778560744,21.008190527415557,33.501154838385396,208.49144194516316,13.31037471543342,32.67275186909365,19.398492389396004,24.917030736757457,35.57558430720209
46d24a09_,1343.534894155941,-18.606754326815317,-6.605239176569555,-28.381800831456125,-18.479611469656838,-144.6882544010563,1343.534894155941,18.606754326815317,10.192815709401664,28.381800831456125,18.479611469656838,144.6882544010563,1534.6976417771439,21.034427197140683,12.679881806689517,30.913617289709535,20.915315082884383,164.02815347886252
46d41ff6_,567.1734998348365,-3.1086571320086,-19.870475313031076,10.206912264932946,-13.509320756969956,122.6151980713113,567.1734998348365,5.903402100999892,19.877366960809404,13.35703793019639,13.542796874477677,122.6151980713113,647.8053983743296,7.152719312990992,22.675203736709605,14.74160417131931,15.81915800059416,138.9342996862424
46dfcfca_,28.632997187243653,-22.336797004992317,51.55205148081308,33.03492771749138,40.32714201064225,24.19529153952184,52.63109722989976,22.336797004992317,51.7960765568161,34.7832461841125,41.37289083289779,24.19529153952184,59.39103671820664,23.306915931867923,64.38472786690954,43.309904949324526,51.57936617003221,27.008786067267156
47222616_,-132.74693855727898,-8.93916023604177,-88.2651602351908,-99.47306167618757,-98.94036383761105,-60.82556324083309,132.74693855727898,10.446236949614175,88.26516659016131,99.47306167618757,98.94036383761105,60.82556324083309,137.17819508423622,12.72802806095558,103.12564989803278,116.04903870912149,115.43471635772637,72.23627984234192
47ee27ab_,1656.7452973066306,1.3104783492256846,-88.2615216504292,-86.64983224188681,-96.56125610451949,-125.82135664874417,1656.7452973066306,6.483672033765797,88.28999687319046,86.68129334860389,96.57605100031118,125.82135664874417,1863.7834617385843,7.811133847911845,100.22377989616605,98.36747723772926,109.7856913499503,139.7649689590672
481de5fc_,633.4088225993241,12.092641129032321,12.09264112857073,-8.406540269106744,4.385900192673874,-101.47998892878901,633.4088225993241,12.261061827957043,12.26106182751027,11.437656033304442,7.162787166808311,101.47998892878901,746.3630835254228,13.661013098019078,13.661013097593216,15.170180931144827,8.458237321137807,117.04601493514207
48c1f673_,1147.3759794276352,-16.040349674322798,-21.080531492978036,-10.225011180497516,-16.372434188108908,-128.1920093354358,1147.3759794276352,16.27227973945825,21.14856976392053,10.7585841993121,16.590749472481967,128.1920093354358,1264.0333379110693,18.480143096264484,23.938358843468762,12.59107444613623,18.83311619119397,139.4503972601403
4936af16_,884.1840755507467,1.907870207967791,46.303748995877825,54.742163877305295,42.57643011187225,71.96543521852247,884.1840755507467,3.982357805061394,46.30430515632974,54.742163877305295,42.58026792125315,71.96543521852247,1003.5253498287096,5.12683088404085,54.572597857371846,64.29319429187443,50.2817185886675,80.75440720338183
493b5b31_,-712.6180174798774,-13.483857846285717,-191.44458511879623,-166.6615384943373,-194.30988809849305,42.007122861420285,712.6180174798774,18.939546135731156,191.4445943829211,166.6914403477211,194.3098915843318,42.01556111272354,821.9290347390736,20.806259253075513,224.71292028245725,196.1198263279099,228.0190855707903,49.42115814809081
49dbc14c_,361.4074640709575,4.000211776859731,15.149757231721978,14.966507276433545,14.575873001363828,63.48296955757336,361.4074640709575,4.961157024793553,15.817297771409422,15.638102374227875,15.256151534842969,63.48296955757336,408.6606415396028,5.472416193779096,17.92785391879944,17.718310261024826,17.271791803370153,71.229019596249
4a035ec2_,571.0602957370927,15.167812982998688,4.1841766192790555,2.714979319634228,2.8848261883119997,73.36650729463723,571.0602957370927,15.167812982998688,5.5658578051910474,4.451321997950858,4.578258865857205,73.36650729463723,647.4398206645551,18.37817503927824,6.4009237975004565,5.065827451845162,5.20943719180937,80.00558319298797
4a335117_,-448.54775123111375,-22.49027118644141,131.1817288137481,130.42233079377783,131.65809279912204,152.33420325777888,448.54775123111375,22.49027118644141,131.18173359939118,130.42234062250944,131.65809601348855,152.33420325777888,465.9043589778079,25.01473417971471,159.0862840667127,158.21396408849014,159.6335082885062,164.04600515342491
4a8ecc0b_,899.5794217992313,-3.790218626270524,-214.358703474283,-75.2281169161523,-193.9941345925902,-91.93978361200173,899.5794217992313,9.65338612497878,214.358703474283,75.23655226934503,193.99415519596326,91.93978361200173,1044.039702985133,11.211904800768597,249.30562264378264,88.98422308574021,225.81041712341045,106.0740466386597
4b462989_,823.5029345189752,3.611584030908221,62.927038576588764,74.4236843309287,72.99727214613283,-116.97545361153476,823.5029345189752,5.420083708950559,62.927038576588764,74.4236843309287,72.99727214613283,116.97545361153476,914.5455775185228,6.605024585467642,70.51693182526164,83.74534700145387,82.1032690820743,128.4732956871936
4b831d20_,802.5659982962828,13.265391137855495,-101.96976037718032,-100.54599629084588,-101.25987608893357,-167.02528017692492,802.5659982962828,13.265391137855495,102.4141817517598,101.01784547566122,101.71787621857162,167.02528017692492,927.8656849239702,16.40332593479727,119.1519885012226,117.51200343506648,118.33428330772826,191.531959151238
4c2208f5_,1307.9924161678327,-35.38692421991142,28.580348508230575,37.13737686016127,30.813020557928862,-77.11547236975254,1307.9924161678327,35.38692421991142,33.835126998704816,40.418357623029806,35.509137761202005,77.11547236975254,1366.5999844807764,37.38188510729996,44.54355203249048,53.75867295852812,46.92183576724304,80.1854686513702
4c3168cf_,745.7550747230505,-3.2137148131066073,-49.71644208633863,-76.47846638829216,-65.46910256818326,-89.02912173841798,745.7550747230505,3.695394554684543,49.71644208633863,76.47846638829216,65.46910256818326,89.02912173841798,834.3504936684824,4.398564145674671,56.17002005071917,87.0266788599565,74.32846977204937,97.66192441700098
4c3df468_,862.8860386790276,-18.76659866468697,25.84821951744926,32.26674708989853,30.89043614934108,134.16337394834656,862.8860386790276,18.76659866468697,26.72068566255259,32.8548386065719,31.516738260686896,134.16337394834656,995.5114420122393,20.730613836474724,37.6581587035346,44.68819897803326,43.170026884942175,152.8443838155451
4caa7289_,641.5446692435473,-6.966551148999061,-107.54700569512323,-97.74172702658268,-109.16098140119608,-112.9413582214296,641.5446692435473,7.443967753891618,107.54700569512323,97.74176361600885,109.16098140119608,112.9413582214296,710.1848822601177,9.679853283039389,125.1819952149987,113.86543202499855,127.04481913109909,123.6975183628549
4cd1ac61_,1119.470823704878,-14.524092225440919,58.54045322838988,56.330882872082434,51.08704342885637,-143.54270619627968,1119.470823704878,14.524092225440919,58.86049097724219,56.687429257716715,51.53774814768704,143.54270619627968,1310.1610568765243,14.744577751415134,71.27905097302067,68.73796756643374,62.710672909417774,161.1968782562643
4cecf7b3_,1051.105307458052,2.6952832696458406,62.89528326936073,78.28592893419467,64.35077906801105,-102.55177696305677,1051.105307458052,7.490684499086172,62.99249543085142,78.30177672731432,64.4378531123286,102.55177696305677,1209.9918380490021,8.796914734080126,73.11754605420539,90.79781429820288,74.7877335579247,117.08595872469152
4ddde4c1_,963.9418464602152,2.952828711985101,-27.815989469347418,-28.066413052181538,-27.512972968660673,-109.09499886933538,963.9418464602152,3.8113841681570455,27.81601155966021,28.06643127237565,27.513000364091116,109.09499886933538,1084.6574678389595,4.584881244279585,34.2837592825066,34.570614846058305,33.93671153485018,120.40347047669202
4e050c92_,494.1512898364627,4.123616734142836,-9.577352962815558,-8.513921099589375,-10.029477143472498,62.70110871175891,494.1512898364627,4.699427800269788,9.577362057814126,8.513983425951565,10.029482625308953,62.70110871175891,570.2707004529072,6.760683545123174,10.83892110640269,9.695088426106677,11.330558113156519,71.14617705240524
4ed93db6_,890.5921476948394,7.630581919691303,-65.62705444376091,-54.45162780126817,-64.28379359049447,-85.89256824035897,890.5921476948394,7.678866222890737,65.62706709334024,54.45294161570738,64.2838159507205,85.89256824035897,969.9078275144402,9.134304566059011,75.70871847572442,62.81075993444628,74.15830981879438,93.25214549589958
4f3eb9e9_,341.0675662499261,-22.983434106877674,-142.42652501641615,-130.97301808527433,-139.3065908896092,-102.58985345697553,341.0675662499261,25.06252288694947,142.42652501641615,130.97311546202073,139.30659293224016,102.58985345697553,379.72606829823104,33.07892812639342,169.38290588622002,156.19013701341842,165.78869328791083,113.94911950588987
4f4ac5ce_,1223.7621588568582,-2.6744769469196576,-6.429386037216119,2.1206225130554706,-1.817902397165613,-93.33920916362216,1223.7621588568582,7.186414180550179,9.487376245577785,5.380624013869321,6.706970057986248,93.33920916362216,1386.1703781523242,8.250612102027123,11.531302765907734,6.313075158494889,7.650762810162523,104.58147273185878
4f4afcc6_,1406.8667423998197,0.2522497785646035,-18.738841128909346,1.6020045940586,-0.7793483006845541,102.2529609919367,1406.8667423998197,6.541695305580084,19.10394266689959,7.205241385204824,6.1282578183094625,102.2529609919367,1639.2638789888404,8.324204115356522,20.565628326908154,8.986702852277556,7.987638952134693,117.77277025652462
4f69febf_,1560.9168698446886,-13.72025457875479,-93.15298185145966,-108.02777588087481,-114.46750980090715,-84.04349336429638,1560.9168698446886,13.836166666666854,93.15298218445999,108.02777588087481,114.46750980090715,84.04349336429638,1792.404291856424,14.941245790403045,106.23266390429961,123.39830248928311,130.83058419332818,95.72782712431047
4fbe9c06_,2097.7757572971877,8.825023063464641,-13.087704210352664,-4.990465685375244,-8.973111870384423,115.12200047338143,2097.7757572971877,10.129518053125672,13.286226027772045,7.745618024237718,9.780742096859937,115.12200047338143,2383.2916835855817,12.700621635010842,19.42014211555488,12.175431609369339,15.458945141398111,130.27948562846677
504c8b08_,911.1447417771568,19.74191613004503,-69.41008387046668,-76.33674069561471,-70.02165649910482,-87.21760897523923,911.1447417771568,19.74191613004503,69.56687356733396,76.4116652658668,70.16997611531175,87.21760897523923,1043.7040842457766,20.6567768266876,84.00481820359026,91.97393058945663,84.70821355438801,99.17770057950811
511e1db0_,415.09672033224274,-1.0530672598794453,8.444023649096984,-0.7001084840332107,14.110132740068698,96.23676883041286,415.1150901710952,2.3002329233184264,8.585145170514064,2.0512107602062697,14.234917956034298,96.23676883041286,487.717227861831,2.646655635093415,9.52299618505009,2.4108244496853173,15.973539148305628,108.92642150978293
512943b2_,85.0486615278349,2.1904772320547523,2.1904772320361916,14.720051789542232,8.51511348661242,86.98595987717941,126.45873136739284,2.6439033605095275,2.643903360497026,14.720051789542232,8.51511348661242,86.98595987717941,161.8848585322248,4.032978673574936,4.032978673559744,17.55889290001623,10.552948690733349,99.45776091719684
5138a660_,917.4083581761694,3.3976566451245054,-12.676282748202189,53.13298217766638,22.460110426596447,70.18358858256788,917.4554885877735,4.17007586400645,12.676310028592503,53.13298217766638,22.460110426596447,70.18384792200894,1038.558353772935,5.4780109058052355,14.328404511706731,62.0569630770969,26.740328068998732,79.32863245207959
516088b7_,1485.1519767693953,-0.4775349887132369,-30.485231958732385,-25.178800755283714,-27.754059358534768,-154.12004501902757,1485.1519767693953,5.1255229495861405,30.487964968285016,25.212304138525027,27.769742548397193,154.12004501902757,1660.6250075180606,6.371603205164532,34.24088520438684,28.240646274189128,31.14644709913877,169.94680366341436
521a7819_,484.46145651930874,23.083300000000712,127.10329999873687,232.30269267926468,213.29879243704008,-121.04482281289754,486.0205124766282,23.487584615385202,127.10329999873687,232.30269267926468,213.29879243704008,121.04482281289754,561.028878134733,25.361861575542044,143.96528787605277,265.2922947006246,243.36459113349562,130.66218505313685
5254b6db_,335.5302989578703,-6.955262675626789,84.34776762794021,95.97347719837849,97.88798462326582,-93.73265178104845,335.5302989578703,6.955262675626789,84.34776762794021,95.97347719837849,97.88798462326582,93.73265178104845,369.65194392552473,7.293881229520888,99.13819553479665,112.55360957125177,114.76301766063688,99.4702887880274
529e88ca_,1428.1824744263363,-9.734015218028528,13.881257509047122,19.428098253327086,20.524106750749652,-162.61750892542585,1428.1824744263363,12.875765291191529,14.026119722079724,19.428098253327086,20.524106750749652,162.61750892542585,1624.8667024736033,15.265625031718603,17.110348310142058,22.856894464306595,24.031754938395128,182.26091660929234
52f1e77a_,318.55051316458815,-11.863793336335121,176.62711575493393,140.9087549985147,183.75834976088268,53.00984731354439,318.55051316458815,11.866990094552134,176.6271182108301,140.9103362463288,183.75835063500088,53.00984731354439,383.6062818697442,14.174880875648114,208.02104262681507,166.84094441904728,216.24553354897216,61.730547475580806
5305524b_,873.7946744161309,14.614975500203434,-42.83693359065383,-116.55314052140436,-72.84481897762271,-123.63101129611051,873.7946744161309,14.936702735809947,42.83693359065383,116.55314052140436,72.84481897762271,123.63101129611051,969.5739078310945,16.63490369332069,50.919578092035636,135.85112667245068,85.44868833893403,136.59279430369256
53134831_,663.4316194608928,16.54739367928346,-82.72996995557325,-74.67167346739474,-73.74566202298408,67.28083592738176,663.6369386811255,16.54739367928346,82.79431479294948,74.76646998067879,73.84438144776547,67.28083592738176,777.4746511310146,17.343954276390388,98.45883741437073,89.17226249025916,88.10534643371835,75.61263171601419
5397ceb1_,579.6291754048568,-1.5106850618463716,-117.93904869851798,-108.30178713212942,-117.73832299707601,110.15913764903672,579.6291754048568,7.204058991436694,118.12144041780145,108.5744418589371,117.9223856537804,110.15913764903672,647.059029031517,9.25091584943266,139.686105009252,128.57715055411032,139.45469641090173,121.2463513796015
53f23031_,1316.2500515404415,-8.128433918129238,-53.215524828142485,-56.29727136181963,-59.92716861211227,135.30597987622284,1316.2500515404415,8.257030409357222,53.215524828142485,56.29727136181963,59.92716861211227,135.30597987622284,1496.0935258356863,10.667984070510432,62.1160563382184,65.6678412013,69.85224496419673,153.0022506198539
543198e8_,2187.5754956525516,-6.8668045517451315,66.25392272099683,49.98084837356291,52.63425475207345,-200.580566972575,2187.5754956525516,15.780502844840782,66.25896623005325,50.01914615866004,52.64801031850415,200.580566972575,2439.618579948111,20.51495618405221,85.46405544613009,67.37121645026606,70.29639720483836,222.1299732683377
54753541_,492.4872890990747,-0.028790362642593006,-24.190790362715084,-24.05873182675309,-25.682665752787184,69.84485884176729,492.4872890990747,11.417409339294709,25.364761549983616,25.258759595885955,26.57840718068685,69.84485884176729,525.5795772934315,16.22277834812335,37.08442803213551,36.94517665444224,38.66449439281915,73.94609768518755
54a7e3c2_,616.6329438942316,-9.677082047115574,-42.13599113758967,-26.463217780705858,-48.56999537235627,-129.23484609693207,616.7470376739498,9.716913078797182,42.13599113758967,26.464347436300176,48.56999537235627,129.23484609693207,718.1935400778535,11.037762426443331,45.83396244029301,28.186510724656788,53.166117341924824,143.5722558343611
5542c301_,880.4698073123363,-0.795828460039271,-61.315586035345554,-75.54757931513588,-71.10674898825454,-126.04401211942027,880.4698073123363,4.3290615427457215,61.3155874867856,75.54757931513588,71.10674898825454,126.04401211942027,973.9330868732233,5.501114137426537,69.3002612775952,85.69175038574495,80.57529411592391,136.7632356303685
5567d551_,1391.2321387856084,7.01375235883343,-8.227762793260373,-8.331329849366396,-7.4246437994565175,-144.07724726129766,1391.2321387856084,7.816475540717537,13.844509350071936,13.93691828947288,13.128381465574154,144.07724726129766,1591.3791239066645,10.289492216812466,16.441579480424583,16.53970484279283,15.690768549535521,163.72246391714256
55efee7f_,921.4181154504154,18.024496979796314,24.572678798392957,27.461514741573474,32.23334403865445,-156.9463251630137,921.4181154504154,21.817810872735148,25.156812406764132,27.4615183059874,32.23334573918053,156.9463251630137,1004.3776423856289,25.83515609352923,30.47914367324814,32.873983457861605,37.149009799759774,169.47957972289126
5663b2b7_,298.5636888030113,7.03055108608278,12.003551085625318,23.524409021897092,20.829581338242104,-64.55231725179112,309.73257265191745,13.36353177795676,13.399221238793842,23.524409021897092,20.829581338242104,64.55231725179112,458.68014786472804,16.28409405856329,17.535358664500986,25.668328113460745,23.34446305838817,79.96641093119716
5693dde2_,369.90397159061877,5.9867603211003315,15.713669412189262,31.68696671176784,25.78903427065635,103.65098827174086,369.90397159061877,5.988377293577413,15.713675041880673,31.68696671176784,25.78903427065635,103.65098827174086,436.9219744549059,6.95783505375875,17.16775019028574,35.30595356029874,28.563228635402695,116.65662025081018
56b00794_,355.3240537012231,-27.95740148392474,78.65714396997919,69.27950472672762,82.49768615103132,65.72025903976049,355.3240537012231,27.95740148392474,78.65714396997919,69.2814413573239,82.49768615103132,65.72025903976049,386.9659632222114,29.944728017238926,95.2165173466951,84.45061458458892,99.62949222139973,70.4999745466149
57796579_,932.4829210186734,-9.733129032258816,-186.46312903177,-194.5332511143468,-194.13628029282725,-182.85614172134936,932.4829210186734,10.441954159593033,186.46312903177,194.5332511143468,194.13628029282725,182.85614172134936,1025.2348220564459,12.813078334954168,214.91650175893358,224.22996163085378,223.77182160156178,200.24904709896376
577eec7c_,729.1615844213148,-15.451044282882716,0.23259208175578908,-28.126539032363784,-13.021354006755315,91.3222217791256,729.1615844213148,15.699046045385314,15.852012618357776,28.126539032363784,14.264526677604273,91.3222217791256,854.5046002571631,18.875287599886814,17.62960023432624,29.534107199702195,17.50140482511177,105.17182753312687
57f05c51_,-679.6791384043182,-31.47371620205348,-98.13711014154346,-190.20721623205884,-151.44626458142662,54.48598133588121,679.6791384043182,31.47847411444084,98.13711014154346,190.20721623205884,151.44626458142662,54.50445173595378,763.6302343836857,36.3244551404309,111.42112295305067,217.3075436861287,172.66690077186354,61.63768474562716
58850d2c_,-256.59014335265624,14.052252252252249,16.47455528262535,21.55614532153121,22.404508674860292,-31.76200831932047,256.59014335265624,14.052264264264263,16.474561470631535,21.55614532153121,22.404508674860292,31.76200831932047,259.1735157087324,14.887955622671049,17.37209386446073,22.819814963902385,23.74879007556102,35.87488637893778
58fa8486_,477.9588625864934,7.450983240222805,22.099710512754005,9.21707612950639,11.249941223443521,-103.49238271807519,477.9588625864934,9.975671508379627,22.582602051616902,11.430614663115241,13.125169593938493,103.49238271807519,526.3379838025746,11.865701003853058,28.016189829197433,13.715624359958765,15.90239086418566,113.21156793757653
591cc951_,754.2982072533732,12.404091993925533,21.344698056158805,9.056482332983055,21.547719845132836,-162.42161652126197,754.2982072533732,12.404786287698574,21.34469831914887,9.090636915626673,21.547719917020995,162.42161652126197,826.8743667425335,15.021994805073081,25.039362852159712,11.412330043302267,25.269693913940827,174.94536772597948
593876b6_,855.4705235379796,-10.353948781494957,104.55723303603537,100.00629514292189,113.01290067835544,85.73257986945666,855.4705235379796,11.659173895084432,104.55723303603537,100.00629642260375,113.01290067835544,85.73257986945666,981.1734124287684,12.278386863654298,125.7542157740024,120.51640491127661,135.48956969521308,97.52972693584515
59f8b2e8_,4.72129693426451,2.210677875635289,1.1884960580438344,-5.300840396194741,-2.483095953814085,107.58586064163269,54.836859809984944,5.224363490792942,5.279466967468289,7.838268594738931,6.435888926163566,107.58586064163269,62.21536610568494,6.235385931133263,6.285816361748709,10.41655461682134,8.047030493623735,117.05641439240067
5a1a8fd8_,984.5572771894186,10.77873384030405,112.65082474928785,128.02153156008168,125.00369638524194,84.84174908414666,984.5572771894186,11.554365019011302,112.65082523321458,128.02153156008168,125.00369638524194,84.84174908414666,1078.9128518124662,13.165282167987698,127.37548105311897,145.08250439454116,141.6051604471238,91.82340953670126
5a5269a9_,965.3394019594213,-0.6862413634263369,-16.477756514843357,16.948073247988802,10.86222826442508,149.54648188512172,965.3394019594213,5.076396437893407,16.520662497749775,17.432731039794863,11.70340756558798,149.54648188512172,1122.0186647494395,5.863105043604518,18.221381788001263,22.087586317500822,15.416062505241895,172.47302533527827
5a5d1982_,1065.7073164003275,2.2962275295323167,-10.451045197214453,-12.031132056447083,-10.162161425970496,78.4663199062909,1065.7073164003275,6.164871597329147,12.405687864385834,13.618369818616166,12.189917033379963,78.4663199062909,1172.702530479749,7.106652935637849,16.987595969487227,18.661982683771612,16.68487355142664,85.53319476893951
5a63b5d1_,612.5488010152405,17.27524046968129,59.10542228877928,42.63751661729356,60.68031417908536,-38.609570869175045,612.5488010152405,17.312811645489475,59.1054232831203,42.642080331055894,60.680314847507795,38.609570869175045,743.3304183252603,19.44924550712061,65.50586859437557,46.837916739837326,67.30133291156947,45.147574334712566
5aa03df7_,-661.5180816576907,-1.6046212276741398,-0.27589395543396417,1.6885467291495309,-0.29216408479584943,91.72969343448496,661.5180816576907,4.428558817491318,4.2128899796315675,4.458464390029054,4.212114699660271,91.72969343448496,696.67784571337,6.58601427636249,6.072491948159762,5.990779764964015,6.076700307843422,102.23280923044102
5aa403d0_,937.7682097828099,-24.389355355998145,32.22522040105646,27.614003959930567,30.793355568368156,-116.26691004913741,937.7682097828099,24.389355355998145,32.63534775543378,28.14279008341807,31.238602260656595,116.26691004913741,1048.24824620367,25.684478606280763,41.90073494833781,36.697744772743,40.28172451182138,128.6275761877664
5aef5c6c_,724.8531179650482,5.337289330343088,2.972137814980014,5.264227224121674,3.832882607748453,41.1140224116364,724.8531179650482,8.276719000320538,7.459007214037717,8.240297490557678,7.676582238536931,41.1140224116364,794.6878331621286,10.926258823623487,9.887605873259785,10.885406091204315,10.193429908979514,44.758182314055
5b7b6324_,1125.608857309716,-13.925300121877045,-13.726360727918903,-22.963648606704638,-19.91339976173511,-143.4325466565097,1125.608857309716,14.51312157221217,14.35033862388373,22.963648606704638,19.91339976173511,143.4325466565097,1282.9863365641502,17.673226229685234,17.455680864633024,27.76430538138384,24.32624843186729,162.67620302382034
5bd25f59_,1441.166973626988,3.013011876483991,40.01876945235531,47.942726787962926,45.507208755207394,-164.13815762093262,1441.166973626988,3.340684085510328,40.018770604014406,47.942726787962926,45.507208755207394,164.13815762093262,1616.0703156881852,4.338412715856817,45.62055828815165,54.7493714325698,51.94276165498038,182.56675944715323
5beded95_,1506.01521790524,15.24674517500959,23.494078508545005,27.706741874685193,27.25774685566596,72.87865724195832,1506.01521790524,15.24858357867325,23.494081521996492,27.706743085601182,27.257748258700182,72.87865724195832,1636.5396809656963,16.64432832796459,25.1340634645646,29.71308173913572,29.220655878370266,78.4845402205405
5cb483ac_,474.3398282817458,-1.8525545171349058,-3.7206757288831134,11.758835581884831,6.651798184024236,62.532749107559326,474.3398282817458,5.160155763239877,6.200863714801459,11.758835581884831,6.89916108729965,62.532749107559326,525.842491273794,6.114075023717169,7.614314050410146,12.969631924887317,7.824438890563875,68.83231776183071
5cdd8dbc_,-780.6206920091635,-9.781967581046743,-81.97996758158403,-76.09127082137147,-81.38674405174093,-67.6679125136477,780.6206920091635,13.184441396508621,82.1924384045202,76.38491251075745,81.60654517749673,67.6679125136477,893.0046847058121,17.231660513857207,99.00933170850236,92.23310783372204,98.32655522118354,77.96292643891199
5d11dfb5_,1025.1038618880084,0.19117896522541966,-33.04082103480959,-27.03514446709332,-37.145435680708026,-145.1572016990005,1025.1038618880084,7.165377438507153,33.04082103480959,27.035230520889552,37.145435680708026,145.1572016990005,1163.5129153139108,9.758377072411292,39.35109988753175,32.678341803659464,43.95826415546976,162.87903204876548
5d7198fd_,266.2207059308582,4.907553444179495,24.202735263199965,-40.84564988616346,23.19964612120127,-135.31093889369114,266.2207059308582,10.714774346793444,24.6405404887756,40.84564988616346,23.733054141896986,135.31093889369114,294.5560205062659,13.36645546990557,33.367179572115305,43.93066914411332,32.2539202909914,146.57263822066105
5def1ce5_,702.0110806155468,-2.3909684929389603,59.31521332488983,132.27393771768484,98.64445335579083,97.18707332678387,702.0110806155468,6.495295669719121,59.315213588271746,132.27393771768484,98.64445335579083,97.18707332678387,823.0624499999859,8.052417616706911,70.2362680984962,154.2340690857942,115.47201729555812,113.15759014894084
5eae34a8_,1076.7542814517335,-1.2715925774872108,35.14431651352367,27.43803613538945,33.760588694982154,83.47359455047683,1076.7542814517335,6.527102365415816,35.252170584411076,27.61721754586314,33.88008480037399,83.47359455047683,1207.8528201055688,7.397484649492449,43.75698758146234,35.01587267419118,42.18261473934102,92.67911443404533
5f4d2a52_,915.7115160483022,-47.166553110048056,-90.87491674766171,-120.69965013979045,-105.91356871639245,-127.72434844874284,915.7115160483022,47.20917129186623,90.87491800038029,120.69965013979045,105.91356871639245,127.72434844874284,1050.836071587775,56.914917258531396,106.88694641125566,141.1882623149405,124.17345765773634,145.52796341784287
5f6756c5_,1176.351273916093,-6.649104704097966,-40.80304409664376,-62.442118685499054,-44.73069317951807,-147.8211635929097,1176.351273916093,7.229455403811122,40.8030465490893,62.442118685499054,44.73069317951807,147.8211635929097,1350.2197971461528,8.573813859683462,44.55286410372001,69.32252504037598,49.03246351830128,165.74761073341426
5f75f796_,1478.140103456363,-7.548252427185176,13.523717269766726,29.781764194465637,14.387197512703453,-120.94439887315129,1478.140103456363,7.548252427185176,14.210730334612396,29.96368360517733,15.041147714319415,120.94439887315129,1662.814883516652,9.239915906257119,16.142581733981647,34.71179028724732,17.117671649991586,135.1575352040196
5fb1c15f_,977.3821909180517,-16.93754895104749,4.823390443066628,-4.0837360497512725,13.286700748844867,-103.40562716410219,977.3821909180517,16.976688811187472,9.28184859090513,7.09369219451794,15.227482034782547,103.40562716410219,1082.9204085852912,18.291082508578185,12.348065947539244,8.624355324354804,20.558687748031744,113.3973961955186
