well_id,rmse,mae,n_rows,model
4a035ec2,7.1832343007514,5.802750516528926,2178,linear_w5
4c3df468,29.633924714245993,20.171178385416667,3000,linear_w5
4ddde4c1,23.74145517723236,16.7674990234375,3000,linear_w5
4f4ac5ce,67.47889644107808,46.36755631510417,3000,linear_w5
504c8b08,60.609521776740664,42.0210185546875,3000,linear_w5
52f1e77a,167.37580910358201,135.5141103515625,3000,linear_w5
5397ceb1,115.40103453208127,96.0595810546875,3000,linear_w5
5693dde2,13.831957993854575,11.060803978844026,2712,linear_w5
56b00794,70.75045510517263,51.862291341145834,3000,linear_w5
5d11dfb5,36.468014117502754,29.0199658203125,3000,linear_w5
5f6756c5,39.668960498643784,33.693390950520836,3000,linear_w5
633774dc,111.05702714044767,71.19698079427083,3000,linear_w5
656a067b,438.38534861786434,316.31487727864584,3000,linear_w5
65a5466a,24.616117160040744,15.6760947265625,3000,linear_w5
6767c111,113.97147725671326,86.35471842447917,3000,linear_w5
6a8fa194,15.082374254751393,11.3372216796875,3000,linear_w5
6d590e26,114.53141391961344,95.92614876302083,3000,linear_w5
6ea22614,29.178504951049153,23.912435017115314,2684,linear_w5
70e1788b,78.97737749223883,55.2652431640625,3000,linear_w5
71642c7d,77.79279702444339,63.980986653645836,3000,linear_w5
7224331b,45.73144740200184,34.31345963541666,3000,linear_w5
7256229b,24.684262430021526,17.654592447916666,3000,linear_w5
729e9750,22.261208307392412,17.591464380499236,2614,linear_w5
75d20a82,22.06980527121693,19.297926106770834,3000,linear_w5
764072a5,40.907413157833055,26.7780380859375,3000,linear_w5
7993a768,14.147341810787868,11.621959309895834,3000,linear_w5
7b2c7b3c,69.68193675882841,45.67509798177083,3000,linear_w5
7bb17b96,40.982753576197965,31.0200957320728,2294,linear_w5
7cd4bb31,14.8597053778096,11.929897135416667,3000,linear_w5
7e208414,27.252558700865272,23.4707021484375,3000,linear_w5
807f0298,14.857502087415291,10.500300455729167,3000,linear_w5
811f52b3,20.471009419868818,18.256019205729167,3000,linear_w5
81bf5923,35.241806446705375,25.09719401041667,3000,linear_w5
8382f4b6,8.014778381134628,5.711407552083333,3000,linear_w5
85380836,65.60109614224531,48.25576627604167,3000,linear_w5
86454a6f,64.56608190396342,47.872503580729166,3000,linear_w5
87aa3730,30.041785822100753,24.637894856770835,3000,linear_w5
89969c7a,8.20627568566876,6.897903342652165,2448,linear_w5
89f36adf,61.07215008448823,43.91965885416667,3000,linear_w5
89fdb2f2,5.267647510449237,3.6731168323863637,2750,linear_w5
8c8348e8,99.28589327867013,70.37807385269576,2337,linear_w5
8d5d46d7,65.3393285758146,56.51986360677083,3000,linear_w5
939d9c34,346.60969294911536,253.67461588541667,3000,linear_w5
940a48d9,67.08981765245191,54.8768486328125,3000,linear_w5
95c8427f,21.763540284419324,14.597919270833334,3000,linear_w5
96936c22,34.672220675606056,28.5585068359375,3000,linear_w5
9a6b0392,84.58700008184476,62.38708951822917,3000,linear_w5
9ae248be,24.449522330604907,18.392841796875,3000,linear_w5
9b9e3b49,112.52348294961672,98.26088411458333,3000,linear_w5
9bd2bba3,123.24889967476497,104.62384212239583,3000,linear_w5
9d3ec64c,20.66633211713647,14.562811848958333,3000,linear_w5
9ffce529,16.871429302360067,13.551975911458333,3000,linear_w5
