well_id,model,rmse,mae,n_rows
58850d2c,Linear Regression,84.1177325606272,81.21790514578034,6918
58fa8486,Linear Regression,81.18614213011759,79.60788570490534,6126
591cc951,Linear Regression,82.34656318091145,81.43245699739352,6669
593876b6,Linear Regression,146.2839780332472,146.1592642374845,6366
59f8b2e8,Linear Regression,53.47197094175536,49.11918620387834,5668
5a1a8fd8,Linear Regression,257.8818394232876,257.4319724473775,6814
5a5269a9,Linear Regression,92.27067614343136,90.44957008367469,8053
5a5d1982,Linear Regression,29.116748302827638,27.32969003482112,5446
5a63b5d1,Linear Regression,108.53971157290401,104.26997595574784,8052
5aa03df7,Linear Regression,34.999819340363054,34.11421786976578,6752
5aa403d0,Linear Regression,12.36326706028845,10.000720224941658,4702
5aef5c6c,Linear Regression,134.1897450622193,133.89493540687923,4853
5b7b6324,Linear Regression,160.83106455404888,159.4770161534585,8197
5bd25f59,Linear Regression,27.694546992564735,20.57626697018611,6120
